Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
233,13.9800,13.9800,0.0600,0.060,APPROACHING,0,677.47,698.02,20.78,0.67747,0.69802,0.36276,-0.03461,-0.04304,-0.07207,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.17747,0.19802,-0.36276,0.03461,0.04304,0.07207,0.0084,OPTIMAL,Gurobi,0.050,0.0027,False,False,2210.833,216,0.009,"[0, 0, 0, 0, 0, 1, 0, 0]",0x00000100,13.9800,1,3,0.0000,False
234,14.0400,14.0400,0.0600,0.060,APPROACHING,0,675.44,695.46,20.54,0.67544,0.69546,0.35845,-0.03285,-0.04233,-0.06871,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.17544,0.19546,-0.35845,0.03285,0.04233,0.06871,0.0099,OPTIMAL,Gurobi,0.050,0.0031,False,False,2164.460,236,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.0400,0,1,0.0000,False
235,14.1000,14.1000,0.0600,0.060,APPROACHING,0,673.50,692.92,20.31,0.67350,0.69292,0.35442,-0.03203,-0.04243,-0.06534,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.17350,0.19292,-0.35442,0.03203,0.04243,0.06534,0.0254,OPTIMAL,Gurobi,0.050,0.0086,False,False,2103.887,252,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,14.1000,4,4,0.0000,False
236,14.1600,14.1600,0.0600,0.060,APPROACHING,0,671.61,690.37,20.08,0.67161,0.69037,0.35054,-0.03122,-0.04276,-0.06298,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.17161,0.19037,-0.35054,0.03122,0.04276,0.06298,0.0095,OPTIMAL,Gurobi,0.050,0.0037,False,False,2077.857,253,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.1600,0,4,0.0000,False
237,14.2200,14.2200,0.0600,0.060,APPROACHING,0,669.75,687.82,19.88,0.66975,0.68782,0.34704,-0.03059,-0.04240,-0.05694,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.16975,0.18782,-0.34704,0.03059,0.04240,0.05694,0.0209,OPTIMAL,Gurobi,0.050,0.0075,False,False,2020.832,238,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,14.2200,4,4,0.0000,False
238,14.2800,14.2800,0.0600,0.060,APPROACHING,0,667.93,685.29,19.69,0.66793,0.68529,0.34368,-0.03023,-0.04200,-0.05453,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.16793,0.18529,-0.34368,0.03023,0.04200,0.05453,0.0078,OPTIMAL,Gurobi,0.050,0.0026,False,False,2006.622,217,0.010,"[0, 0, 0, 1, 0, 1, 0, 0]",0x00010100,14.2800,2,2,0.0000,False
239,14.3400,14.3400,0.0600,0.060,APPROACHING,0,666.13,682.77,19.48,0.66613,0.68277,0.34000,-0.02939,-0.04165,-0.06764,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.16613,0.18277,-0.34000,0.02939,0.04165,0.06764,0.0074,OPTIMAL,Gurobi,0.050,0.0023,False,False,1919.123,195,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.3400,0,2,0.0000,False
240,14.4000,14.4000,0.0600,0.060,APPROACHING,0,664.37,680.27,19.26,0.66437,0.68027,0.33610,-0.02962,-0.04155,-0.06289,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.16437,0.18027,-0.33610,0.02962,0.04155,0.06289,0.0100,OPTIMAL,Gurobi,0.050,0.0039,False,False,1864.092,227,0.000,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,14.4000,3,3,0.0000,False
241,14.4600,14.4600,0.0600,0.060,APPROACHING,0,662.58,677.79,19.04,0.66258,0.67779,0.33232,-0.02987,-0.04168,-0.06421,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.16258,0.17779,-0.33232,0.02987,0.04168,0.06421,0.0226,OPTIMAL,Gurobi,0.050,0.0063,False,False,1819.566,183,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.4600,0,3,0.0000,False
242,14.5200,14.5200,0.0600,0.060,APPROACHING,0,660.78,675.29,18.83,0.66078,0.67529,0.32863,-0.03027,-0.04169,-0.06170,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.16078,0.17529,-0.32863,0.03027,0.04169,0.06170,0.0201,OPTIMAL,Gurobi,0.050,0.0051,False,False,1789.723,211,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.5200,0,0,0.0000,False
243,14.5800,14.5800,0.0600,0.060,APPROACHING,0,658.94,672.80,18.61,0.65894,0.67280,0.32481,-0.03067,-0.04152,-0.06150,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.15894,0.17280,-0.32481,0.03067,0.04152,0.06150,0.0096,OPTIMAL,Gurobi,0.050,0.0037,False,False,1730.176,228,0.000,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,14.5800,3,3,0.0000,False
244,14.6400,14.6400,0.0600,0.060,APPROACHING,0,657.09,670.31,18.41,0.65709,0.67031,0.32124,-0.03070,-0.04119,-0.05955,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.15709,0.17031,-0.32124,0.03070,0.04119,0.05955,0.0242,OPTIMAL,Gurobi,0.050,0.0064,False,False,1709.965,186,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.6400,0,3,0.0000,False
245,14.7000,14.7000,0.0600,0.060,APPROACHING,0,655.26,667.85,18.20,0.65526,0.66785,0.31756,-0.03015,-0.04121,-0.06449,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.15526,0.16785,-0.31756,0.03015,0.04121,0.06449,0.0236,OPTIMAL,Gurobi,0.050,0.0075,False,False,1660.716,194,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.7000,0,0,0.0000,False
246,14.7600,14.7600,0.0600,0.060,APPROACHING,0,653.45,665.39,17.99,0.65345,0.66539,0.31392,-0.02998,-0.04058,-0.05972,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.15345,0.16539,-0.31392,0.02998,0.04058,0.05972,0.0100,OPTIMAL,Gurobi,0.050,0.0038,False,False,1616.206,216,0.000,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,14.7600,3,3,0.0000,False
247,14.8200,14.8200,0.0600,0.060,APPROACHING,0,651.66,662.97,17.80,0.65166,0.66297,0.31059,-0.03008,-0.03996,-0.05358,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.15166,0.16297,-0.31059,0.03008,0.03996,0.05358,0.0129,OPTIMAL,Gurobi,0.050,0.0051,False,False,1593.592,210,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.8200,0,3,0.0000,False
248,14.8800,14.8800,0.0600,0.060,APPROACHING,0,649.87,660.58,17.61,0.64987,0.66058,0.30742,-0.02965,-0.03981,-0.04877,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.14987,0.16058,-0.30742,0.02965,0.03981,0.04877,0.0284,OPTIMAL,Gurobi,0.050,0.0104,False,False,1550.134,230,0.000,"[0, 1, 0, 1, 0, 1, 0, 1]",0x01010101,14.8800,4,4,0.0000,False
249,14.9400,14.9400,0.0600,0.060,APPROACHING,0,648.10,658.23,17.45,0.64810,0.65823,0.30455,-0.02923,-0.03884,-0.04839,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.14810,0.15823,-0.30455,0.02923,0.03884,0.04839,0.0083,OPTIMAL,Gurobi,0.050,0.0028,False,False,1527.193,208,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,14.9400,0,4,0.0000,False
250,15.0000,15.0000,0.0600,0.060,APPROACHING,0,646.34,655.90,17.27,0.64634,0.65590,0.30147,-0.02931,-0.03846,-0.05235,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.14634,0.15590,-0.30147,0.02931,0.03846,0.05235,0.0135,OPTIMAL,Gurobi,0.050,0.0041,False,False,1491.370,214,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.0000,0,0,0.0000,False
251,15.0600,15.0600,0.0600,0.060,APPROACHING,0,644.57,653.61,17.10,0.64457,0.65361,0.29848,-0.02949,-0.03803,-0.05037,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.14457,0.15361,-0.29848,0.02949,0.03803,0.05037,0.0183,OPTIMAL,Gurobi,0.050,0.0076,False,False,1443.289,215,0.000,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,15.0600,3,3,0.0000,False
252,15.1200,15.1200,0.0600,0.060,APPROACHING,0,642.79,651.31,16.92,0.64279,0.65131,0.29537,-0.02981,-0.03824,-0.05766,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.14279,0.15131,-0.29537,0.02981,0.03824,0.05766,0.0072,OPTIMAL,Gurobi,0.050,0.0022,False,False,1408.179,175,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.1200,0,3,0.0000,False
253,15.1800,15.1800,0.0600,0.060,APPROACHING,0,641.02,649.02,16.74,0.64102,0.64902,0.29215,-0.02919,-0.03811,-0.05640,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.14102,0.14902,-0.29215,0.02919,0.03811,0.05640,0.0075,OPTIMAL,Gurobi,0.050,0.0023,False,False,1379.806,179,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.1800,0,0,0.0000,False
254,15.2400,15.2400,0.0600,0.060,APPROACHING,0,639.27,646.75,16.54,0.63927,0.64675,0.28866,-0.02919,-0.03771,-0.05508,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.13927,0.14675,-0.28866,0.02919,0.03771,0.05508,0.0096,OPTIMAL,Gurobi,0.050,0.0042,False,False,1344.201,203,0.000,"[0, 1, 0, 1, 0, 0, 0, 1]",0x01010001,15.2400,3,3,0.0000,False
255,15.3000,15.3000,0.0600,0.060,APPROACHING,0,637.52,644.48,16.34,0.63752,0.64448,0.28518,-0.02906,-0.03797,-0.06038,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.13752,0.14448,-0.28518,0.02906,0.03797,0.06038,0.0189,OPTIMAL,Gurobi,0.050,0.0072,False,False,1306.313,172,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.3000,0,3,0.0000,False
256,15.3600,15.3600,0.0600,0.060,APPROACHING,0,635.78,642.19,16.11,0.63578,0.64219,0.28124,-0.02876,-0.03817,-0.06979,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.13578,0.14219,-0.28124,0.02876,0.03817,0.06979,0.0081,OPTIMAL,Gurobi,0.050,0.0023,False,False,1264.790,153,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.3600,0,0,0.0000,False
257,15.4200,15.4200,0.0600,0.060,APPROACHING,0,634.04,639.90,15.87,0.63404,0.63990,0.27705,-0.02897,-0.03790,-0.06439,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.13404,0.13990,-0.27705,0.02897,0.03790,0.06439,0.0192,OPTIMAL,Gurobi,0.050,0.0044,False,False,1231.415,188,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.4200,0,0,0.0000,False
258,15.4800,15.4800,0.0600,0.060,APPROACHING,0,632.30,637.65,15.64,0.63230,0.63765,0.27305,-0.02929,-0.03719,-0.06681,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.13230,0.13765,-0.27305,0.02929,0.03719,0.06681,0.0228,OPTIMAL,Gurobi,0.050,0.0061,False,False,1197.047,201,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.4800,0,0,0.0000,False
259,15.5400,15.5400,0.0600,0.060,APPROACHING,0,630.54,635.40,15.43,0.63054,0.63540,0.26938,-0.02912,-0.03785,-0.05787,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.13054,0.13540,-0.26938,0.02912,0.03785,0.05787,0.0090,OPTIMAL,Gurobi,0.050,0.0036,False,False,1162.768,225,0.000,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,15.5400,1,1,0.0000,False
260,15.6000,15.6000,0.0600,0.060,APPROACHING,0,628.79,633.13,15.24,0.62879,0.63313,0.26599,-0.02881,-0.03772,-0.05959,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.12879,0.13313,-0.26599,0.02881,0.03772,0.05959,0.0143,OPTIMAL,Gurobi,0.050,0.0040,False,False,1133.304,165,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.6000,0,1,0.0000,False
261,15.6600,15.6600,0.0600,0.060,APPROACHING,0,627.06,630.88,15.04,0.62706,0.63088,0.26248,-0.02879,-0.03727,-0.05848,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.12706,0.13088,-0.26248,0.02879,0.03727,0.05848,0.0077,OPTIMAL,Gurobi,0.050,0.0024,False,False,1103.122,186,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.6600,0,0,0.0000,False
262,15.7200,15.7200,0.0600,0.060,APPROACHING,0,625.33,628.67,14.84,0.62533,0.62867,0.25898,-0.02883,-0.03656,-0.05938,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.12533,0.12867,-0.25898,0.02883,0.03656,0.05938,0.0093,OPTIMAL,Gurobi,0.050,0.0025,False,False,1071.361,192,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.7200,0,0,0.0000,False
263,15.7800,15.7800,0.0600,0.060,APPROACHING,0,623.60,626.50,14.63,0.62360,0.62650,0.25533,-0.02867,-0.03571,-0.06231,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.12360,0.12650,-0.25533,0.02867,0.03571,0.06231,0.0146,OPTIMAL,Gurobi,0.050,0.0076,False,False,1027.423,212,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.7800,0,0,0.0000,False
264,15.8400,15.8400,0.0600,0.060,APPROACHING,0,621.86,624.37,14.42,0.62186,0.62437,0.25162,-0.02907,-0.03510,-0.06122,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.12186,0.12437,-0.25162,0.02907,0.03510,0.06122,0.0098,OPTIMAL,Gurobi,0.050,0.0025,False,False,1010.583,171,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.8400,0,0,0.0000,False
265,15.9000,15.9000,0.0600,0.060,APPROACHING,0,620.13,622.27,14.20,0.62013,0.62227,0.24787,-0.02901,-0.03482,-0.06859,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.12013,0.12227,-0.24787,0.02901,0.03482,0.06859,0.0080,OPTIMAL,Gurobi,0.050,0.0025,False,False,976.377,168,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.9000,0,0,0.0000,False
266,15.9600,15.9600,0.0600,0.060,APPROACHING,0,618.39,620.19,13.97,0.61839,0.62019,0.24374,-0.02864,-0.03469,-0.06656,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.11839,0.12019,-0.24374,0.02864,0.03469,0.06656,0.0230,OPTIMAL,Gurobi,0.050,0.0065,False,False,939.938,193,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,15.9600,0,0,0.0000,False
267,16.0200,16.0200,0.0600,0.060,APPROACHING,0,616.68,618.10,13.73,0.61668,0.61810,0.23971,-0.02815,-0.03451,-0.06735,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.11668,0.11810,-0.23971,0.02815,0.03451,0.06735,0.0075,OPTIMAL,Gurobi,0.050,0.0023,False,False,910.889,180,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.0200,0,0,0.0000,False
268,16.0800,16.0800,0.0600,0.060,APPROACHING,0,615.00,616.04,13.50,0.61500,0.61604,0.23563,-0.02803,-0.03383,-0.07089,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.11500,0.11604,-0.23563,0.02803,0.03383,0.07089,0.0098,OPTIMAL,Gurobi,0.050,0.0039,False,False,878.988,190,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.0800,0,0,0.0000,False
269,16.1400,16.1400,0.0600,0.060,APPROACHING,0,613.30,614.01,13.27,0.61330,0.61401,0.23161,-0.02829,-0.03399,-0.06241,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.11330,0.11401,-0.23161,0.02829,0.03399,0.06241,0.0171,OPTIMAL,Gurobi,0.050,0.0045,False,False,847.700,153,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.1400,0,0,0.0000,False
270,16.2000,16.2000,0.0600,0.060,APPROACHING,0,611.61,611.97,13.05,0.61161,0.61197,0.22777,-0.02840,-0.03391,-0.06593,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.11161,0.11197,-0.22777,0.02840,0.03391,0.06593,0.0078,OPTIMAL,Gurobi,0.050,0.0024,False,False,818.764,172,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.2000,0,0,0.0000,False
271,16.2600,16.2600,0.0600,0.060,APPROACHING,0,609.91,609.94,12.83,0.60991,0.60994,0.22390,-0.02837,-0.03388,-0.05903,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.10991,0.10994,-0.22390,0.02837,0.03388,0.05903,0.0234,OPTIMAL,Gurobi,0.050,0.0083,False,False,795.842,180,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.2600,0,0,0.0000,False
272,16.3200,16.3200,0.0600,0.060,APPROACHING,0,608.22,607.91,12.61,0.60822,0.60791,0.22016,-0.02813,-0.03401,-0.06205,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.10822,0.10791,-0.22016,0.02813,0.03401,0.06205,0.0189,OPTIMAL,Gurobi,0.050,0.0034,False,False,767.725,151,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.3200,0,0,0.0000,False
273,16.3800,16.3800,0.0600,0.060,APPROACHING,0,606.52,605.88,12.40,0.60652,0.60588,0.21639,-0.02838,-0.03359,-0.06495,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.10652,0.10588,-0.21639,0.02838,0.03359,0.06495,0.0076,OPTIMAL,Gurobi,0.050,0.0022,False,False,743.086,160,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.3800,0,0,0.0000,False
274,16.4400,16.4400,0.0600,0.060,APPROACHING,0,604.83,603.86,12.17,0.60483,0.60386,0.21248,-0.02802,-0.03362,-0.06134,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.10483,0.10386,-0.21248,0.02802,0.03362,0.06134,0.0079,OPTIMAL,Gurobi,0.050,0.0026,False,False,709.971,182,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.4400,0,0,0.0000,False
275,16.5000,16.5000,0.0600,0.060,APPROACHING,0,603.14,601.85,11.95,0.60314,0.60185,0.20864,-0.02820,-0.03336,-0.06706,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.10314,0.10185,-0.20864,0.02820,0.03336,0.06706,0.0273,OPTIMAL,Gurobi,0.050,0.0087,False,False,691.484,190,0.010,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,16.5000,1,1,0.0000,False
276,16.5600,16.5600,0.0600,0.060,APPROACHING,0,601.48,599.85,11.72,0.60148,0.59985,0.20459,-0.02732,-0.03328,-0.06414,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.10148,0.09985,-0.20459,0.02732,0.03328,0.06414,0.0214,OPTIMAL,Gurobi,0.050,0.0062,False,False,669.425,194,0.010,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,16.5600,1,0,0.0000,False
277,16.6200,16.6200,0.0600,0.060,APPROACHING,0,599.85,597.86,11.51,0.59985,0.59786,0.20093,-0.02665,-0.03283,-0.05630,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.09985,0.09786,-0.20093,0.02665,0.03283,0.05630,0.0084,OPTIMAL,Gurobi,0.050,0.0030,False,False,640.230,191,0.010,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,16.6200,2,1,0.0000,False
278,16.6800,16.6800,0.0600,0.060,APPROACHING,0,598.31,595.92,11.35,0.59831,0.59592,0.19804,-0.02499,-0.03221,-0.04076,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.09831,0.09592,-0.19804,0.02499,0.03221,0.04076,0.0158,OPTIMAL,Gurobi,0.050,0.0046,False,False,625.707,161,0.009,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,16.6800,1,1,0.0000,False
279,16.7400,16.7400,0.0600,0.060,APPROACHING,0,596.85,594.01,11.21,0.59685,0.59401,0.19562,-0.02411,-0.03164,-0.03580,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.09685,0.09401,-0.19562,0.02411,0.03164,0.03580,0.0091,OPTIMAL,Gurobi,0.050,0.0031,False,False,611.841,161,0.009,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,16.7400,1,0,0.0000,False
280,16.8000,16.8000,0.0600,0.060,APPROACHING,0,595.42,592.13,11.10,0.59542,0.59213,0.19366,-0.02352,-0.03075,-0.03097,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.09542,0.09213,-0.19366,0.02352,0.03075,0.03097,0.0076,OPTIMAL,Gurobi,0.050,0.0020,False,False,593.789,146,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.8000,0,1,0.0000,False
281,16.8600,16.8600,0.0600,0.060,APPROACHING,0,594.02,590.28,10.99,0.59402,0.59028,0.19176,-0.02340,-0.03082,-0.03360,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.09402,0.09028,-0.19176,0.02340,0.03082,0.03360,0.0110,OPTIMAL,Gurobi,0.050,0.0038,False,False,584.299,144,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.8600,0,0,0.0000,False
282,16.9200,16.9200,0.0600,0.060,APPROACHING,0,592.62,588.44,10.88,0.59262,0.58844,0.18987,-0.02344,-0.03057,-0.02739,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.09262,0.08844,-0.18987,0.02344,0.03057,0.02739,0.0086,OPTIMAL,Gurobi,0.050,0.0030,False,False,567.247,143,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.9200,0,0,0.0000,False
283,16.9800,16.9800,0.0600,0.060,APPROACHING,0,591.22,586.60,10.79,0.59122,0.58660,0.18834,-0.02329,-0.03053,-0.02371,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.09122,0.08660,-0.18834,0.02329,0.03053,0.02371,0.0124,OPTIMAL,Gurobi,0.050,0.0034,False,False,564.399,147,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,16.9800,0,0,0.0000,False
284,17.0400,17.0400,0.0600,0.060,APPROACHING,0,589.82,584.77,10.71,0.58982,0.58477,0.18694,-0.02333,-0.03050,-0.02582,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.08982,0.08477,-0.18694,0.02333,0.03050,0.02582,0.0070,OPTIMAL,Gurobi,0.050,0.0019,False,False,553.630,151,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.0400,0,0,0.0000,False
285,17.1000,17.1000,0.0600,0.060,APPROACHING,0,588.43,582.93,10.59,0.58843,0.58293,0.18491,-0.02307,-0.03077,-0.03967,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.08843,0.08293,-0.18491,0.02307,0.03077,0.03967,0.0088,OPTIMAL,Gurobi,0.050,0.0022,False,False,530.782,141,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.1000,0,0,0.0000,False
286,17.1600,17.1600,0.0600,0.060,APPROACHING,0,587.05,581.08,10.47,0.58705,0.58108,0.18272,-0.02271,-0.03099,-0.03397,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.08705,0.08108,-0.18272,0.02271,0.03099,0.03397,0.0071,OPTIMAL,Gurobi,0.050,0.0019,False,False,521.472,141,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.1600,0,0,0.0000,False
287,17.2200,17.2200,0.0600,0.060,APPROACHING,0,585.70,579.22,10.34,0.58570,0.57922,0.18051,-0.02231,-0.03089,-0.03315,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.08570,0.07922,-0.18051,0.02231,0.03089,0.03315,0.0068,OPTIMAL,Gurobi,0.050,0.0018,False,False,503.545,129,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.2200,0,0,0.0000,False
288,17.2800,17.2800,0.0600,0.060,APPROACHING,0,584.38,577.39,10.21,0.58438,0.57739,0.17821,-0.02182,-0.03051,-0.04056,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.08438,0.07739,-0.17821,0.02182,0.03051,0.04056,0.0071,OPTIMAL,Gurobi,0.050,0.0020,False,False,480.051,151,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.2800,0,0,0.0000,False
289,17.3400,17.3400,0.0600,0.060,APPROACHING,0,583.08,575.56,10.07,0.58308,0.57556,0.17577,-0.02156,-0.03050,-0.04258,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.08308,0.07556,-0.17577,0.02156,0.03050,0.04258,0.0071,OPTIMAL,Gurobi,0.050,0.0021,False,False,466.152,170,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.3400,0,0,0.0000,False
290,17.4000,17.4000,0.0600,0.060,APPROACHING,0,581.78,573.72,9.94,0.58178,0.57372,0.17343,-0.02163,-0.03051,-0.03459,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.08178,0.07372,-0.17343,0.02163,0.03051,0.03459,0.0071,OPTIMAL,Gurobi,0.050,0.0020,False,False,460.002,148,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.4000,0,0,0.0000,False
291,17.4600,17.4600,0.0600,0.060,APPROACHING,0,580.49,571.90,9.82,0.58049,0.57190,0.17133,-0.02142,-0.03028,-0.03658,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.08049,0.07190,-0.17133,0.02142,0.03028,0.03658,0.0070,OPTIMAL,Gurobi,0.050,0.0020,False,False,447.570,150,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.4600,0,0,0.0000,False
292,17.5200,17.5200,0.0600,0.060,APPROACHING,0,579.21,570.09,9.68,0.57921,0.57009,0.16889,-0.02146,-0.03009,-0.04055,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.07921,0.07009,-0.16889,0.02146,0.03009,0.04055,0.0070,OPTIMAL,Gurobi,0.050,0.0020,False,False,429.118,159,0.009,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,17.5200,0,0,0.0000,False
